tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetCreated,userScreen,userName,userLocation,cause
1377166452470415365,"People who debate the existence and rights of trans people never talk about trans ppl. 
They talk about themselves… https://t.co/nezB4JtyL3",76,281,2021-03-31 07:50:43,PatrickStrud,Patrick Strudwick,London,lgbt rights
1377247425459539971,"Today and every day, we celebrate the transgender and non-binary community for bringing courage, beauty, and joy to… https://t.co/wSsx6q6Pm0",75,180,2021-03-31 13:12:28,StateDeptSpox,Ned Price,"Dept. of State, Washington, DC",lgbt rights
1376684679793934338,"In a unanimous ruling, the 6th U.S. Circuit Court of Appeals said that Shawnee State University violated Prof. Nich… https://t.co/p2MEJQFbmh",102,253,2021-03-29 23:56:19,IamJohnBurnett,John Burnett,"New York, NY",lgbt rights
1377123562029375492,Today marks International Transgender Day of Visibility. Pakistan has one of the most progressive transgender prote… https://t.co/FpdSxTYkNR,56,273,2021-03-31 05:00:17,mohrpakistan,Ministry of Human Rights,Islamabad,lgbt rights
1377002969883893761,A federal appeals court ruled on Friday that an Ohio professor can sue a university for violating his constitutiona… https://t.co/WIFfzQEBbU,54,256,2021-03-30 21:01:06,CNN,CNN,,lgbt rights
1377033631840014341,WATCH: Kate Sosin of The 19th breaks down the two main types of bills moving through state legislators that target… https://t.co/qDfgvLIOJZ,46,67,2021-03-30 23:02:56,NewsHour,PBS NewsHour,"Arlington, VA | New York, NY",lgbt rights
1377243601688756232,"Today on #TransDayOfVisibility, we recommit to fighting for the safety of Transgender persons in Ontario and around… https://t.co/m54JlAIJKX",49,190,2021-03-31 12:57:17,StevenDelDuca,Steven Del Duca,"Vaughan, Ontario",lgbt rights
1378852382419877890,"Scottish politician sparks outrage by claiming gay marriage 'caused coronavirus'
https://t.co/PCGPd6yBI4 https://t.co/eFwLhIY6K0",26,35,2021-04-04 23:30:00,DailyMirror,The Mirror,UK,lgbt rights
1379083148949123075,"iPolitics previously reported that Tanya Granic Allen has made “disparaging comments about gay marriage, Muslims &amp;… https://t.co/976hIRQGF8",26,47,2021-04-05 14:46:59,braedencaley,Braeden Caley 🇨🇦,"Ottawa, Ontario",lgbt rights
1377649416685883395,"20 years after the first legal same-sex weddings in the Netherlands, gay marriage has taken off around the world🎉 https://t.co/ehIbFokAeU",2428,9870,2021-04-01 15:49:51,Openly,Openly 🏳️‍🌈,,lgbt rights
1377648694372265990,"#OnThisDay in 2001, four same-sex couples🏳️‍🌈tied the knot in Amsterdam's city hall, making history as the Netherla… https://t.co/nuQ7xrEBgE",811,1917,2021-04-01 15:46:58,Openly,Openly 🏳️‍🌈,,lgbt rights
1376577711255257089,Police arrest 22 people at a gay marriage ceremony in Kwahu https://t.co/EU08imWwrk https://t.co/rWRdNsDB2b,68,859,2021-03-29 16:51:16,PulseGhana,Pulse Ghana,"East Legon, Accra, Ghana.",lgbt rights
1377520955606642688,"Exactly 20 years ago today, the first same-sex marriage was celebrated in the Netherlands, in city hall in Amsterda… https://t.co/SPTDJTIL3L",45,167,2021-04-01 07:19:23,KooyJan,Jan Kooy,"Den Haag, Nederland",lgbt rights
1376544145624473604,"SD Governor Kristi Noem, a Covid denier who wants to ban gay marriage, calls Lil Nas X's Satan Shoes ""outrageous. d… https://t.co/3OWrWFso4Y",23,158,2021-03-29 14:37:53,PaulRudnickNY,Paul Rudnick,"New York, NY",lgbt rights
1378015540254552065,"20 ago today, the Netherlands became the first country to legalize marriage equality - Upworthy https://t.co/y9rSGDEZ8p",16,76,2021-04-02 16:04:41,GovHowardDean,Howard Dean,Vermont,lgbt rights
1376453048105492480,If the Catholic church had held back on that recent criticism of gay marriage we might not have had to send… https://t.co/8Q9Q0SGBIM,24,307,2021-03-29 08:35:54,darrenhayes,Darren Hayes,Los Angeles,lgbt rights
1377387099721146370,"Trans ppl won't cease to exist if laws are passed banning their inclusion in sport or right to health care.

Like i… https://t.co/e3PWJ99c6x",22,187,2021-03-31 22:27:29,SarahSpain,Sarah Spain,Sweet Home Chicago,lgbt rights
1378889257838854151,"If you can't find workers because they'd making more on unemployment than at your company, the problem isn't unempl… https://t.co/FdyzoYvx3d",15432,86646,2021-04-05 01:56:32,DanPriceSeattle,Dan Price,"Seattle, WA",poverty
1378687342974799874,"53 years ago today.

One week after my 5th birthday.

You were gone.

Assassinated for answering a call to conscien… https://t.co/UAp4G2eSr5",14002,116652,2021-04-04 12:34:11,BerniceKing,Be A King,"Atlanta, GA",poverty
1378743701271425024,"This King is seldom shared. 

As you tweet about my father today, please know that he believed: 

We have the resou… https://t.co/Gvs0MtvAXx",3693,10847,2021-04-04 16:18:08,BerniceKing,Be A King,"Atlanta, GA",poverty
1378741837989576707,Not sure we should be taking economic advice from the guy governing a state with the highest adult (19.6%) and chil… https://t.co/hGu8yQsBkr,3014,11478,2021-04-04 16:10:44,JoyAnnReid,Joy-Ann Pro-Democracy & Masks Reid 😷,USA,poverty
1378998488067932162,General @MBuhari refused to create the atmosphere for job creation. Yet when Nigerians created Jobs for themselves… https://t.co/gZw0sfvGBP,729,1765,2021-04-05 09:10:34,renoomokri,Reno Omokri,Currently on exile.,poverty
1379150625099935746,"Every single congressional Republican voted against the American Rescue Plan. 

They voted against: 
🔹 Getting kids… https://t.co/88IyAP3Swn",328,836,2021-04-05 19:15:07,TheDemocrats,The Democrats,"Washington, D.C.",poverty
1379181491360575490,"“He’s a local—he’s one of us—he’s family.”
There are at least 500 people here praying for DMX. The rapper is in the… https://t.co/cBKAP6e7pG",333,1267,2021-04-05 21:17:46,k_hua,Karen Hua,"New York, NY",poverty
1379130466624811010,"Raising the minimum wage to $15 will:
-Provide a raise to 32 million workers
-Lift 1.3 million households out of po… https://t.co/Gch0PjhwnH",260,1177,2021-04-05 17:55:00,Ilhan,Rep. Ilhan Omar,"Minneapolis, MN and Washington, DC",poverty
1378766988743413766,I have been following election coverage from Bengal like I follow election coverage of every state. I am interested… https://t.co/OWtBZKBosg,363,1721,2021-04-04 17:50:41,sunandavashisht,Sunanda Vashisht,"Houston, New Delhi",poverty
1378852679095627777,"To be clear: if you don’t want kids don’t have kids, but if you’re going to attach morals to poverty, you will alwa… https://t.co/uxoq4WuXd2",472,2376,2021-04-04 23:31:11,Imani_Barbarin,"Imani Barbarin, MAGC | Crutches&Spice ♿️","Pennsylvania, USA",poverty
1379038705663541248,"According to experts, the US could have avoided 400 thousand deaths from #COVID19 if it had had an effective respon… https://t.co/NXIcRWQUhG",263,342,2021-04-05 11:50:23,BrunoRguezP,Bruno Rodríguez P,Cuba,poverty
1378752213758140417,"Former B'ham Police Capt has a thoughtful piece on crime prevention &amp; community policing instead of picking ""low ha… https://t.co/hmAk0Ay3Bc",938,2645,2021-04-04 16:51:58,JoyceWhiteVance,Joyce Alene,Alabama,poverty
1378620764711219200,Poverty is not inevitable. It is a political choice. Different choices can be made.,850,4113,2021-04-04 08:09:38,LeanneWood,Leanne Wood 🏴󠁧󠁢󠁷󠁬󠁳󠁿,"Rhondda, Republic of Wales",poverty
1378662163338964992,Only 5% of Nigerians are covered by doctors. @MBuhari forced himself on Nigeria. He promised to do better than his… https://t.co/ZezmEfQ8BG,424,1146,2021-04-04 10:54:08,renoomokri,Reno Omokri,Currently on exile.,poverty
1379093273004933129,"Yellen outlines daunting global agenda:

-- Help poor nations vaccinate populations before 2023-4 (current trajecto… https://t.co/niuLJH1bQ5",232,876,2021-04-05 15:27:13,JStein_WaPo,Jeff Stein,"Washington, DC",poverty
1378591206184214528,"He is risen!
May you too rise...
above all your problems...
above all your fears...
above poverty...
above anger...… https://t.co/yHAsZPLI98",779,2893,2021-04-04 06:12:11,DrJoeAbah,Dr. Joe Abah,"Abuja, Nigeria",poverty
1376893743500906498,"Left liberals in India claim 3 main reasons to become Terrorist:
1) Poverty.
2) Illiteracy.
3) Unemployment.

Today… https://t.co/CD4oOFRvuA",5803,18671,2021-03-30 13:47:04,AskAnshul,Anshul Saxena,India,poverty
1378557869289734147,MERCY! Took this video 3 yrs ago at Mason Temple in Memphis on the anniversary of MLK’s assassination. @BerniceKing… https://t.co/G5szBVvBIF,66,307,2021-04-04 03:59:43,brotherjones_,Justin Jones,"Nashville, TN",poverty
1376983845942263809,Help Is Here! The #AmericanRescuePlan takes historic action to lift ~12M Americans out of poverty. We are cutting p… https://t.co/aiLvSb4mtx,1963,11782,2021-03-30 19:45:06,SpeakerPelosi,Nancy Pelosi,San Francisco,poverty
1376895405137477646,Life expectancy for low-income Americans is right now about 15 years lower than for the wealthy. Poverty in the ric… https://t.co/ClRDwidsv7,3656,21564,2021-03-30 13:53:40,SenSanders,Bernie Sanders,Vermont/DC,poverty
1377682436537090048,"Billionaire wealth in 2020: $8.04 trillion

Billionaire wealth in 2021: $12.39 trillion

Meanwhile, people living i… https://t.co/xu8k9vkCQa",3484,13236,2021-04-01 18:01:03,Public_Citizen,Public Citizen,"Washington, DC",poverty
1378564652104224770,"India's romanticization of poverty came from years of dearth. 
We have to stop demonizing wealth to move ahead! 
Ab… https://t.co/kyVX5ubdY7",57,432,2021-04-04 04:26:40,anuraag_saxena,Anuraag Saxena,In Lockdown,poverty
1377108393563930624,"It's officially #TransDayOfVisibility. Today is a day to celebrate the lives and contributions of trans people, whi… https://t.co/hL28P0eD1d",1277,2332,2021-03-31 04:00:01,glaad,GLAAD,United States,poverty
1377750134327545856,"The #AmericanRescuePlan’s historic child tax credit will put money in family's pockets, reducing poverty in Latino… https://t.co/O6TcNH2l5r",1120,6880,2021-04-01 22:30:04,SpeakerPelosi,Nancy Pelosi,San Francisco,poverty
1376955143770497026,"My purpose, my ""why,"" are the children. As a mother of 5, I was horrified by the fact that 1 in 5 children in Ameri… https://t.co/4KNVToBMqP",1078,3935,2021-03-30 17:51:03,TeamPelosi,Nancy Pelosi,San Francisco,poverty
1377569040781111299,"MIDDLE CLASS UNDER MODI

🔸No EMI relief
🔸No Rent relief
🔸No Income Tax relief
🔸No Health care relief
🔸No Education… https://t.co/CWA9xLOXrn",1643,4464,2021-04-01 10:30:27,srivatsayb,Srivatsa,Bengaluru,poverty
1376595008166326274,"The American Rescue Plan is projected to cut child poverty in HALF. 

Still, not a single Republican voted for it.",654,3376,2021-03-29 18:00:00,RepJayapal,Rep. Pramila Jayapal,"Seattle, WA",poverty
1378592873797537792,"Archbishop Lwanga was passionate about eliminating poverty and enabling all Ugandans to live lives of dignity.
May… https://t.co/goti2U7ixa",19,105,2021-04-04 06:18:48,Winnie_Byanyima,Winnie Byanyima,,poverty
1377241908423094274,"The Conservatives have marked their own homework &amp; decreed that Britain is a ""model"" on racial equality.

It's a di… https://t.co/Q0KR79Kg62",2017,5928,2021-03-31 12:50:33,zarahsultana,Zarah Sultana MP,"West Midlands, England",poverty
1377634787658235904,"The Tories only acknowledge class when pitting poor white people against black &amp; brown people.

This is no accident… https://t.co/9AI7l7bMW7",2072,6635,2021-04-01 14:51:43,zarahsultana,Zarah Sultana MP,"West Midlands, England",poverty
1379131543478751242,".@RobertGehrke: Last week, Mayor Erin Mendenhall said she believes that the state needs a new homeless shelter. She… https://t.co/ijSX0M41t4",4,36,2021-04-05 17:59:17,sltrib,The Salt Lake Tribune,"Salt Lake City, Utah",poverty
1378135845681659907,The city's plan to evict homeless people camping in parks is on hold. That's because there's a #Covid19 outbreak at… https://t.co/fhR9nCUUA1,48,87,2021-04-03 00:02:44,CBCLorenda,Lorenda Reddekopp,"Toronto, ON",poverty
1378387785325875204,Housing is a human right. That’s why we need multiple housing solutions like these in all parts of #ATX to tackle h… https://t.co/MnkS6NnhYi,49,292,2021-04-03 16:43:51,GregCasar,Gregorio Casar,"Austin, TX",poverty
1377990741415235588,Seattle provides clean up services for the growing homeless encampments ruining neighborhoods while doing little to… https://t.co/DwtJA5DVTQ,32,96,2021-04-02 14:26:09,jasonrantz,(((Jason Rantz))) on KTTH Radio,Seattle WA,poverty
1377659521401769986,"""It’s hard to obtain sweeping verdicts that will guarantee broad rights for homeless people because they are not a… https://t.co/YXJYOymMkF",17,20,2021-04-01 16:30:00,NLCHPhomeless,NLCHP is becoming National Homelessness Law Center,"Washington, DC",poverty
1376566590817370114,Homeless people have the same basic right as all people do to rest without being criminalized. Thanks to the recent… https://t.co/Hn12xIWtIW,17,21,2021-03-29 16:07:05,invisiblepeople,Invisible People ➤ See. Learn. Take Action.,Soon to be back in Los Angeles,poverty
1377639418203414528,“I live in a room right now but at least I’ve got a roof over my head.” ~ quote from a real person who doesn't real… https://t.co/3V40g6M72q,22,39,2021-04-01 15:10:07,invisiblepeople,Invisible People ➤ See. Learn. Take Action.,Soon to be back in Los Angeles,poverty
1376853481592590340,Betty thinks she’s going to die soon. She might be right. The average age of death for the chronically homeless is… https://t.co/Jy0J6eHRpc,25,36,2021-03-30 11:07:05,invisiblepeople,Invisible People ➤ See. Learn. Take Action.,Soon to be back in Los Angeles,poverty
1377034150935470081,"We've just published a report

Protecting the homeless and the private rented sector: @MHCLG's response to covid-19… https://t.co/SHcYUOs4IF",20,35,2021-03-30 23:05:00,CommonsHCLG,"Housing, Communities & Local Government Committee",House of Commons,poverty
1376854865553555464,I want to ask all of you my fellow American patriots🇺🇸🇺🇸🙏 do homeless disabled Americans Veterans people in nursing… https://t.co/5UjhVT8wMr,22,34,2021-03-30 11:12:35,aquino4congress,🇺🇸Darren.D.Aquino 🇺🇸CONGRESS🇺🇸US.House Elect,#WeThePeople #Honor🇺🇸freedom,poverty
1376911861900177409,"Part 2 of our conversation w/ the leader of the Church, @LSXYZ9 : ""Pro teams are so… lacking innovation and the abi… https://t.co/7IoZNZs1ow",17,137,2021-03-30 14:59:04,InvenGlobal,Inven Global,,poverty
1378506614227955712,"Last July, 10,000 people asked the European Maritime Safety Agency to end their contract for Israel’s Elbit Systems… https://t.co/SpfMysGtKv",57,110,2021-04-04 00:36:02,BDSmovement,BDS movement,Global,refugee rights
1376945004992724992,"💯% of proceeds on this piece go to @thenyic, a collective of over 200 immigrant and refugee rights groups throughou… https://t.co/bcDTnkh0aY",138,2346,2021-03-30 17:10:46,AOC,Alexandria Ocasio-Cortez,"Bronx + Queens, NYC",refugee rights
1378037070589947905,"So proud of @fazalabdali bhai who's fighting Rohingya refugee cases in India. ""The word ‘illegal’ in itself is evil… https://t.co/L9ynpR0wOD",163,581,2021-04-02 17:30:14,SharjeelUsmani,Sharjeel Usmani,Yahiñ Haiñ Yahiñ Rahenge,refugee rights
1376886127639023619,I was delighted as convener of the Scottish Parliament's standards Committee to be able to put forward legislation… https://t.co/gdrw45MXD9,71,141,2021-03-30 13:16:48,BillKiddSNP,Bill Kidd SNP,"Glasgow, Scotland",refugee rights
1378068466150764544,"""I’d say to refugee women to stay strong and to defend your rights. Know your rights as a woman and as a human bein… https://t.co/DTVcKOXzuV",39,153,2021-04-02 19:35:00,UN_Women,UN Women,Worldwide,refugee rights
1377165209073160195,Houthi militias are threatening to murder Oromo Ethiopian refugees who’ve been protesting in front of the UNHCR bui… https://t.co/x3SAL1N0Hn,38,79,2021-03-31 07:45:46,cjwerleman,CJ Werleman,USA,refugee rights
1378017887919685634,Refugee rights are human rights. Today and every day. #StandUp4HumanRights https://t.co/yLXH1Mpqpg,69,217,2021-04-02 16:14:01,Refugees,"UNHCR, the UN Refugee Agency",120 countries,refugee rights
1378369197923725315,"""Buthidaung, where Amir is from, has a particular history of brutality. The Burmese Citizenship Act of 1982 laid th… https://t.co/gSniHhhaee",18,33,2021-04-03 15:30:00,thecaravanindia,The Caravan,New Delhi,refugee rights
1377420402683637768,"The beautiful kids of Debney Meadows Primary &amp; Ascot Vale West, Melbourne met today to talk about human rights, ref… https://t.co/quoBBCK83u",29,154,2021-04-01 00:39:49,Craig_Foster,Craig Foster,,refugee rights
1377542508062908422,"A minor Rohingya girl was formally deported from India to Myanmar, even though her family is in the refugee camp at… https://t.co/1kqi5cPnAf",23,42,2021-04-01 08:45:02,thewire_in,The Wire,,refugee rights
1377418050153013248,Papua New Guinea will have its UN rights record reviewed in November. Please see @hrw's submission covering lack of… https://t.co/Mxs3u9daj5,15,22,2021-04-01 00:30:29,PearsonElaine,Elaine Pearson,"Sydney, Australia",refugee rights
1377996743443415042,"""The Burmese state has consistently denied and prevented the Rohingya from obtaining official documentation like th… https://t.co/GckQtfjO6I",14,30,2021-04-02 14:50:00,thecaravanindia,The Caravan,New Delhi,refugee rights
1377660305489203204,"A minor Rohingya girl was formally deported to Myanmar, even though her family is in a refugee camp in Bangladesh.… https://t.co/AQV8jgfuja",20,32,2021-04-01 16:33:07,IAMCouncil,Indian American Muslim Council,United States,refugee rights
1377250052691886084,We’re really pleased that the leaders of four of Scotland’s larger political parties have made our #WelcomePledge t… https://t.co/h5KZDDbBY3,17,51,2021-03-31 13:22:55,scotrefcouncil,Scottish Refugee Council,"Glasgow, Scotland",refugee rights
1376621689413509121,Refugee rights are human rights. Today and every day. #StandUp4HumanRights https://t.co/fS7kRMZ5QZ,58,239,2021-03-29 19:46:01,Refugees,"UNHCR, the UN Refugee Agency",120 countries,refugee rights
1378854904714964992,A woman who stood up for what was right when we needed her most. Here is a collection of photos highlighting the li… https://t.co/BM6NvPmC4x,272,780,2021-04-04 23:40:01,CongressmanRaja,Congressman Raja Krishnamoorthi,"Schaumburg, IL",womens wages
1378712287180099585,"We have joined others raising profound concerns about the attack on rights to protest in the #PolicingBill 
see:… https://t.co/k12KG4bLNs",17,42,2021-04-04 14:13:19,EVAWuk,EVAW Coalition,UK,womens wages
1379146821432303617,"""The obsession about controlling women's bodies shocked me when I got to the UN""

@UN_Women's @phumzileunwomen on c… https://t.co/hb0dLgKsFu",10,32,2021-04-05 19:00:00,ianbremmer,ian bremmer,,womens wages
1378617330880626688,"💬""Aggressive treatment of protesters, and seeking to criminalise them, is intimidatory and threatens to deter peopl… https://t.co/ME527Apqz5",32,62,2021-04-04 07:55:59,libertyhq,Liberty,United Kingdom,womens wages
1376553211537059840,"In #Qatar, interior ministry requires unmarried Qatari women under 25 years old to have male guardian permission to… https://t.co/20iL78aA5B",267,463,2021-03-29 15:13:55,hrw,Human Rights Watch,,womens wages
1379277067762733058,"11 superb speeches to inspire us to keep fighting for gender equality, even when we're exhausted  https://t.co/p6DQ0Je2hE",5,13,2021-04-06 03:37:33,mashable,Mashable,,womens wages
1376461364881940482,Qatar: Male Guardianship Severely Curtails Women’s Rights https://t.co/5X0HoQPUJm,39,87,2021-03-29 09:08:57,hrw,Human Rights Watch,,womens wages
1376559240626704395,"In #Qatar, women cannot be guardians of their own children at any time, only men can. This leaves men in a position… https://t.co/MHTJs2ULWo",108,177,2021-03-29 15:37:52,hrw,Human Rights Watch,,womens wages
1376445509502693378,"New @hrw report! Women in #Qatar have broken barriers and achieved significant progress, but having to navigate sta… https://t.co/F5xYZKrUQY",86,189,2021-03-29 08:05:57,Rothna_Begum,Rothna Begum,London,womens wages
1376458182344708097,"#Qatar’s constitution says women are equal before the law, yet its male guardianship rules treat women as legal min… https://t.co/H3ETj0eigT",131,134,2021-03-29 08:56:18,Rothna_Begum,Rothna Begum,London,womens wages
1377706078213931008,"We wish the unequal and discriminatory pay and benefits situation around the world was an #AprilFools joke
.
.
.
.… https://t.co/FVeouf4RQ7",63,163,2021-04-01 19:35:00,UN_Women,UN Women,Worldwide,womens wages
1376594123239612419,"🚨NEW: #JustTheTruth podcast!

@PYNance of @CWforA joins me to discuss the TRUTH about women’s rights, including 2A,… https://t.co/9fIsiJGVHu",71,266,2021-03-29 17:56:29,JennaEllisEsq,Jenna Ellis,"Washington, DC",womens wages
1378135161477287936,"In this interview, Research Fellow @Ayaan Hirsi Ali talks about her new book, “Prey: Immigration, Islam, and the Er… https://t.co/FD0M0lTqZ5",55,165,2021-04-03 00:00:01,HooverInst,Hoover Institution,Stanford University,womens wages
1376411462034407429,"Did you know that #Qatar , host of @FIFAcom's 2022 football World Cup, still hangs on to its discriminatory male gu… https://t.co/EnGpFPqvUc",43,84,2021-03-29 05:50:39,KooyJan,Jan Kooy,"Den Haag, Nederland",womens wages
1378412693917405196,"In 1975, women of Iceland went on strike for equal rights. 90% of women walked off their jobs &amp; homes, shutting dow… https://t.co/5gG9W8fc8u",4362,15019,2021-04-03 18:22:50,mhdksafa,mohamad safa,"New York, USA",womens wages
1376576384936591361,"""I see myself and my own potential in their stories."" To commemorate #WomensHistoryMonth, our very own production a… https://t.co/he1Rf5soxj",474,1228,2021-03-29 16:46:00,CivRightsVoices,Voices of the Civil Rights Movement,,womens wages
1379140771698380805,"📣Catch up with our latest edition of ReMARCs right now!👇🏿

👵🏾👩🏽👩🏿‍The future is female. 

🙌🏾Vanita Gupta + Kristen… https://t.co/E1aBr1Ygk5",4,7,2021-04-05 18:35:57,NatUrbanLeague,Nat'l Urban League,New York,womens wages
1377345260146229249,"As we come to the end of March,#WomensMonth, we celebrate the young fearless female leaders who inspire others to s… https://t.co/EEGiNkP3yI",166,965,2021-03-31 19:41:14,nelsonchamisa,nelson chamisa🇿🇼,"Gutu, Masvingo eZimbabwe.",womens wages
1377799270015832068,Virginia Voting Rights Act Drafted By Black Female Lawmakers and It’s a Big Deal https://t.co/WzvfTBncim,47,162,2021-04-02 01:45:18,blackenterprise,Black Enterprise,"Madison Avenue, NYC",womens wages
1376645666764693513,"For the “only football and basketball players will benefit” crowd...there are countless athletes, male and female,… https://t.co/g2XqDIvbBu",50,220,2021-03-29 21:21:18,JayBilas,Jay Bilas,,womens wages
1377282341647826945,“Women still do not enjoy equal citizenship rights. Female citizens are unable to transmit citizenship to their non… https://t.co/BDgUQn4UOl,56,75,2021-03-31 15:31:13,USAmbKuwait,Ambassador Alina Romanowski,Kuwait,womens wages
1377041235475587077,"⚡️ If elected, she would be the first female New York City mayor. 

We spoke to @mayawiley, a civil rights lawyer a… https://t.co/j4g9NgkOIX",17,39,2021-03-30 23:33:09,Quicktake,Bloomberg Quicktake,,womens wages
1376890794544619531,"In addition to the female, Black, and AAPI representation in Biden's first slate of judicial nominees, it's also in… https://t.co/Mvtda8QnzF",20,37,2021-03-30 13:35:21,AFJustice,Alliance for Justice,"Washington, DC",womens wages
1377281805263515648,"Globally, Ireland is ranked 9th for Gender Equality yet 101st for women in parliament. 

Why is Iceland ranked No.1… https://t.co/t247BuZ6mO",16,43,2021-03-31 15:29:05,women4election,Women for Election,"Dublin, Ireland",womens wages
1376588431837556737,"I cannot reiterate enough: These bills often carry requirements that female athletes ""prove"" they are female. That… https://t.co/c7BXMwzA35",34,166,2021-03-29 17:33:52,AmandaMarcotte,Amanda Marcotte,,womens wages
1379026498267529219,"All these gazillions of plastic testing kits are no threat to the environment, I presume? Or the masks? Are we cool… https://t.co/EBWKJtdbPV",2945,10957,2021-04-05 11:01:52,thecoastguy,Neil Oliver,,mental health
1379090502058934272,More places are experimenting with programs that send civilian responders instead of police to help people experien… https://t.co/JuynTHKwTx,2714,21268,2021-04-05 15:16:12,BarackObama,Barack Obama,"Washington, DC",mental health
1379219891740348416,Eating disorders and depression are very common in the music industry and it’s cuz nobody cares about the artist’s… https://t.co/efDD6gXJEF,2103,12995,2021-04-05 23:50:21,planetjedward,JEDWARD,Location : Your heart,mental health
1379081330030415875,Your mental health matters.,1567,4154,2021-04-05 14:39:45,JDaIey,Jordan Daley,"Hidden Hills, CA",mental health
1379130305798406150,"Mental health is no joke. For anyone struggling at the moment, hope this might be helpful in some small way.… https://t.co/xV4nSzPmmo",293,1838,2021-04-05 17:54:22,luke11campbell,Luke Campbell MBE,Instagram @luke11campbell,mental health
1379026046251638785,Children taken to the emergency room for mental health concerns are more likely to be stuck there for extended stay… https://t.co/3ZFVYdsbn6,186,322,2021-04-05 11:00:05,statnews,STAT,,mental health
1379274659452092420,"The best health care you can give your employees is affordable health care.

The 2nd best health care is a raise. M… https://t.co/psMpLOcW6D",169,1104,2021-04-06 03:27:59,DanPriceSeattle,Dan Price,"Seattle, WA",mental health
1379137794883338245,"Behind Roman Reigns' Mental Health and Fitness Routine: 'I Want to Maximize My Potential,' He Says​  https://t.co/C0Ma8KJFAf",74,230,2021-04-05 18:24:08,people,People,,mental health
1378606842956365826,when people say we need to invest more in mental health I want to know what they mean. I think for some that means… https://t.co/5wCToIsjOi,405,6565,2021-04-04 07:14:19,ByYourLogic,Ape’s Delight,,mental health
1379135475902988291,Gov. Hutchinson's veto is more conservative than the bill itself. The government has no right to override the judgm… https://t.co/46NXsZYxBr,78,594,2021-04-05 18:14:55,ggreenwald,Glenn Greenwald,GlennGreenwald@gmail.com,mental health
1378737347852963840,Schools are getting $123 billion from the federal pandemic relief bill to help them reopen. It offers a chance to p… https://t.co/BTDJqVYdTc,135,477,2021-04-04 15:52:54,AP,The Associated Press,Global,mental health
1379076385537470466,"“With over 550,000 reported Covid-19 deaths in the US and 2.8 million worldwide, a massive grief crisis is upon us… https://t.co/sCGNO1GPdM",90,167,2021-04-05 14:20:06,CongressmanRaja,Congressman Raja Krishnamoorthi,"Schaumburg, IL",mental health
1378777164099751941,"Following some high-profile deaths, several states are looking to require more training for police in dealing with… https://t.co/660FOjAeEO",88,245,2021-04-04 18:31:07,AP,The Associated Press,Global,mental health
1379097749564571653,Just wondering whether any of our newly-minted mental health advocates think this might adversely impact kids' ment… https://t.co/jw5r6OTyFz,123,597,2021-04-05 15:45:00,DFisman,David Fisman,Chelm,mental health
1378760450679144449,One of the most under-emphasized findings of the Oregon Medicaid Experiment was that it found a causal link between… https://t.co/aNdhNUZ8bu,139,368,2021-04-04 17:24:42,awgaffney,Adam W Gaffney,"Boston, MA",mental health
1378599621467996161,Date someone who understands your mental health. Period.,79,329,2021-04-04 06:45:37,bevansisme,Brandon Evans,,mental health
1378588234696040448,#DidYouKnow Dr. Hsu Myat works together with @USEmbassyBurma to advocate for aon-communicable disease and mental he… https://t.co/q81fQG8OS3,96,221,2021-04-04 06:00:22,USMission2ASEAN,US Mission to ASEAN,"Jakarta, Indonesia",mental health
1378479680869765122,The #ChauvinTrial has profound psychological consequences for Black Americans! Viewing racial trauma can create sec… https://t.co/xN25l2BESF,171,687,2021-04-03 22:49:01,AttorneyCrump,Ben Crump,"Tallahassee, FL",mental health
1378573642913697795,"Cable news’s favorite anti-Trump mental health ""truth-teller"" has been fired from Yale University’s psychiatry depa… https://t.co/dvSLVOZ0QK",18,34,2021-04-04 05:02:23,dcexaminer,Washington Examiner,"Washington, DC",mental health
1378322511281205252,"We have the worst of all worlds. Horrific economic collapse, a mental health crisis and record non covid treatment… https://t.co/1FmcDASMnE",753,3165,2021-04-03 12:24:29,JamesMelville,James Melville 🌸,United Kingdom,mental health
1378545415960821761,Mental health experts are warning that watching the Derek Chauvin trial could have profound emotional and psycholog… https://t.co/ItUWXiWal9,80,213,2021-04-04 03:10:13,ABC,ABC News,New York City / Worldwide,mental health
1376609647256276994,prioritize your mental health!! i’d be in a very different headspace if i didn’t have my therapist 🙏🏻,2091,18852,2021-03-29 18:58:10,JonahMarais,Jonah • WHY DON’T WE,"Los Angeles, CA",mental health
1378585864675069955,People usually associate health with being physically fit. But complete well-being goes beyond that. Our mental hea… https://t.co/lG2Bb3zcEF,20,257,2021-04-04 05:50:57,hcmariwala,Harsh Mariwala,Mumbai,mental health
1377297662375038985,We believe the Commission on Race and Ethnic Disparities report has fallen short in the conversation about race equ… https://t.co/YC8CQHxGol,852,1828,2021-03-31 16:32:06,MindCharity,Mind,England and Wales,mental health
1377876721211297798,"Asking for help, opening up about your personal mental health is not about asking “the world” to make adjustments f… https://t.co/VUxk6wg3Fr",1004,2118,2021-04-02 06:53:04,sherinasinna,Sinna Sherina Munaf,,mental health
1376675098170683393,This is SO maddening. The fact that this includes therapy and other mental health resources for young trans people… https://t.co/smSrzBjcOw,1240,6621,2021-03-29 23:18:15,ThomasSanders,Thomas Sanders,,mental health
